user_id,nama,ratings
948,Geoforest Watu Payung Turunan,1
953,Geoforest Watu Payung Turunan,4
984,Geoforest Watu Payung Turunan,3
14,Taman Sungai Mudal,3
46,Taman Sungai Mudal,1
55,Taman Sungai Mudal,2
69,Taman Sungai Mudal,1
77,Taman Sungai Mudal,4
83,Taman Sungai Mudal,4
98,Taman Sungai Mudal,4
105,Taman Sungai Mudal,2
105,Taman Sungai Mudal,2
116,Taman Sungai Mudal,3
118,Taman Sungai Mudal,4
138,Taman Sungai Mudal,1
142,Taman Sungai Mudal,5
143,Taman Sungai Mudal,5
145,Taman Sungai Mudal,1
148,Taman Sungai Mudal,5
171,Taman Sungai Mudal,2
177,Taman Sungai Mudal,2
183,Taman Sungai Mudal,2
186,Taman Sungai Mudal,4
204,Taman Sungai Mudal,2
209,Taman Sungai Mudal,3
215,Taman Sungai Mudal,4
224,Taman Sungai Mudal,1
231,Taman Sungai Mudal,3
239,Taman Sungai Mudal,4
250,Taman Sungai Mudal,5
252,Taman Sungai Mudal,5
255,Taman Sungai Mudal,1
255,Taman Sungai Mudal,2
258,Taman Sungai Mudal,1
261,Taman Sungai Mudal,5
262,Taman Sungai Mudal,1
288,Taman Sungai Mudal,2
303,Taman Sungai Mudal,2
319,Taman Sungai Mudal,1
352,Taman Sungai Mudal,3
355,Taman Sungai Mudal,1
357,Taman Sungai Mudal,5
374,Taman Sungai Mudal,3
384,Taman Sungai Mudal,4
399,Taman Sungai Mudal,3
419,Taman Sungai Mudal,4
421,Taman Sungai Mudal,2
428,Taman Sungai Mudal,4
440,Taman Sungai Mudal,1
451,Taman Sungai Mudal,5
452,Taman Sungai Mudal,1
455,Taman Sungai Mudal,5
455,Taman Sungai Mudal,2
467,Taman Sungai Mudal,1
475,Taman Sungai Mudal,2
477,Taman Sungai Mudal,3
481,Taman Sungai Mudal,5
499,Taman Sungai Mudal,2
505,Taman Sungai Mudal,4
509,Taman Sungai Mudal,4
510,Taman Sungai Mudal,2
512,Taman Sungai Mudal,4
515,Taman Sungai Mudal,4
533,Taman Sungai Mudal,2
534,Taman Sungai Mudal,3
549,Taman Sungai Mudal,5
555,Taman Sungai Mudal,4
559,Taman Sungai Mudal,5
568,Taman Sungai Mudal,1
573,Taman Sungai Mudal,2
587,Taman Sungai Mudal,4
642,Taman Sungai Mudal,3
649,Taman Sungai Mudal,5
653,Taman Sungai Mudal,1
657,Taman Sungai Mudal,2
668,Taman Sungai Mudal,3
669,Taman Sungai Mudal,4
673,Taman Sungai Mudal,4
693,Taman Sungai Mudal,4
694,Taman Sungai Mudal,5
699,Taman Sungai Mudal,2
702,Taman Sungai Mudal,4
706,Taman Sungai Mudal,2
738,Taman Sungai Mudal,4
741,Taman Sungai Mudal,2
742,Taman Sungai Mudal,2
759,Taman Sungai Mudal,5
761,Taman Sungai Mudal,1
766,Taman Sungai Mudal,1
792,Taman Sungai Mudal,4
819,Taman Sungai Mudal,5
827,Taman Sungai Mudal,4
853,Taman Sungai Mudal,5
858,Taman Sungai Mudal,3
868,Taman Sungai Mudal,2
877,Taman Sungai Mudal,2
890,Taman Sungai Mudal,5
896,Taman Sungai Mudal,3
899,Taman Sungai Mudal,1
902,Taman Sungai Mudal,3
925,Taman Sungai Mudal,5
952,Taman Sungai Mudal,1
963,Taman Sungai Mudal,2
975,Taman Sungai Mudal,5
981,Taman Sungai Mudal,3
991,Taman Sungai Mudal,3
14,Taman Sari,1
15,Taman Sari,5
48,Taman Sari,3
52,Taman Sari,2
52,Taman Sari,4
57,Taman Sari,3
57,Taman Sari,1
60,Taman Sari,3
62,Taman Sari,4
63,Taman Sari,5
63,Taman Sari,1
67,Taman Sari,4
67,Taman Sari,2
74,Taman Sari,4
75,Taman Sari,5
88,Taman Sari,1
114,Taman Sari,4
115,Taman Sari,3
120,Taman Sari,3
133,Taman Sari,3
133,Taman Sari,2
136,Taman Sari,1
154,Taman Sari,5
157,Taman Sari,2
161,Taman Sari,4
162,Taman Sari,2
162,Taman Sari,1
168,Taman Sari,1
208,Taman Sari,5
225,Taman Sari,4
242,Taman Sari,1
249,Taman Sari,3
250,Taman Sari,2
259,Taman Sari,4
264,Taman Sari,5
266,Taman Sari,4
269,Taman Sari,2
275,Taman Sari,3
295,Taman Sari,2
306,Taman Sari,4
307,Taman Sari,1
322,Taman Sari,4
323,Taman Sari,3
325,Taman Sari,1
329,Taman Sari,4
330,Taman Sari,5
331,Taman Sari,3
350,Taman Sari,2
353,Taman Sari,4
363,Taman Sari,5
366,Taman Sari,2
380,Taman Sari,4
384,Taman Sari,1
400,Taman Sari,2
402,Taman Sari,4
404,Taman Sari,5
414,Taman Sari,2
417,Taman Sari,4
433,Taman Sari,3
444,Taman Sari,4
447,Taman Sari,3
462,Taman Sari,2
463,Taman Sari,4
463,Taman Sari,5
487,Taman Sari,2
491,Taman Sari,5
494,Taman Sari,4
524,Taman Sari,5
525,Taman Sari,4
542,Taman Sari,1
548,Taman Sari,4
556,Taman Sari,2
571,Taman Sari,2
573,Taman Sari,3
581,Taman Sari,3
587,Taman Sari,4
594,Taman Sari,2
602,Taman Sari,4
604,Taman Sari,5
641,Taman Sari,2
643,Taman Sari,3
644,Taman Sari,4
656,Taman Sari,1
663,Taman Sari,3
678,Taman Sari,1
690,Taman Sari,1
715,Taman Sari,2
718,Taman Sari,5
722,Taman Sari,2
724,Taman Sari,2
736,Taman Sari,4
741,Taman Sari,5
745,Taman Sari,5
747,Taman Sari,3
751,Taman Sari,4
764,Taman Sari,1
770,Taman Sari,3
779,Taman Sari,1
785,Taman Sari,2
787,Taman Sari,5
790,Taman Sari,5
793,Taman Sari,1
793,Taman Sari,2
800,Taman Sari,4
809,Taman Sari,5
810,Taman Sari,4
811,Taman Sari,1
815,Taman Sari,4
818,Taman Sari,2
843,Taman Sari,4
845,Taman Sari,1
850,Taman Sari,1
851,Taman Sari,5
854,Taman Sari,3
856,Taman Sari,2
860,Taman Sari,1
873,Taman Sari,1
877,Taman Sari,4
887,Taman Sari,5
910,Taman Sari,5
935,Taman Sari,2
945,Taman Sari,3
977,Taman Sari,5
980,Taman Sari,1
988,Taman Sari,1
991,Taman Sari,3
996,Taman Sari,4
14,Candi Sewu,2
15,Candi Sewu,4
48,Candi Sewu,2
53,Candi Sewu,2
76,Candi Sewu,1
91,Candi Sewu,2
93,Candi Sewu,2
96,Candi Sewu,1
108,Candi Sewu,2
122,Candi Sewu,4
132,Candi Sewu,2
133,Candi Sewu,1
134,Candi Sewu,3
143,Candi Sewu,4
159,Candi Sewu,5
179,Candi Sewu,1
182,Candi Sewu,3
185,Candi Sewu,5
193,Candi Sewu,5
227,Candi Sewu,4
235,Candi Sewu,2
236,Candi Sewu,5
252,Candi Sewu,4
258,Candi Sewu,4
258,Candi Sewu,2
270,Candi Sewu,2
300,Candi Sewu,1
304,Candi Sewu,1
310,Candi Sewu,5
338,Candi Sewu,1
341,Candi Sewu,5
356,Candi Sewu,5
368,Candi Sewu,4
380,Candi Sewu,2
383,Candi Sewu,2
391,Candi Sewu,5
396,Candi Sewu,2
399,Candi Sewu,3
403,Candi Sewu,2
409,Candi Sewu,3
430,Candi Sewu,3
453,Candi Sewu,4
468,Candi Sewu,2
479,Candi Sewu,3
480,Candi Sewu,2
487,Candi Sewu,4
488,Candi Sewu,3
492,Candi Sewu,2
497,Candi Sewu,2
499,Candi Sewu,1
528,Candi Sewu,3
533,Candi Sewu,1
556,Candi Sewu,4
557,Candi Sewu,3
561,Candi Sewu,2
572,Candi Sewu,5
573,Candi Sewu,4
579,Candi Sewu,3
593,Candi Sewu,3
609,Candi Sewu,4
642,Candi Sewu,5
662,Candi Sewu,4
665,Candi Sewu,5
670,Candi Sewu,3
670,Candi Sewu,4
671,Candi Sewu,5
680,Candi Sewu,4
685,Candi Sewu,4
694,Candi Sewu,5
694,Candi Sewu,4
695,Candi Sewu,5
701,Candi Sewu,4
735,Candi Sewu,2
735,Candi Sewu,4
744,Candi Sewu,4
748,Candi Sewu,2
758,Candi Sewu,2
772,Candi Sewu,5
786,Candi Sewu,4
801,Candi Sewu,2
810,Candi Sewu,3
819,Candi Sewu,1
833,Candi Sewu,5
843,Candi Sewu,2
867,Candi Sewu,5
874,Candi Sewu,1
875,Candi Sewu,4
875,Candi Sewu,3
885,Candi Sewu,5
890,Candi Sewu,2
910,Candi Sewu,5
924,Candi Sewu,2
928,Candi Sewu,3
939,Candi Sewu,2
950,Candi Sewu,1
961,Candi Sewu,3
981,Candi Sewu,3
993,Candi Sewu,2
14,Pantai Pok Tunggal,4
20,Pantai Pok Tunggal,3
52,Pantai Pok Tunggal,3
71,Pantai Pok Tunggal,1
72,Pantai Pok Tunggal,5
82,Pantai Pok Tunggal,1
83,Pantai Pok Tunggal,5
96,Pantai Pok Tunggal,2
119,Pantai Pok Tunggal,2
125,Pantai Pok Tunggal,3
130,Pantai Pok Tunggal,1
157,Pantai Pok Tunggal,2
166,Pantai Pok Tunggal,2
183,Pantai Pok Tunggal,5
186,Pantai Pok Tunggal,4
205,Pantai Pok Tunggal,2
213,Pantai Pok Tunggal,5
220,Pantai Pok Tunggal,5
227,Pantai Pok Tunggal,3
230,Pantai Pok Tunggal,1
233,Pantai Pok Tunggal,4
267,Pantai Pok Tunggal,4
267,Pantai Pok Tunggal,5
273,Pantai Pok Tunggal,1
284,Pantai Pok Tunggal,5
305,Pantai Pok Tunggal,4
317,Pantai Pok Tunggal,3
331,Pantai Pok Tunggal,3
336,Pantai Pok Tunggal,1
349,Pantai Pok Tunggal,4
351,Pantai Pok Tunggal,5
354,Pantai Pok Tunggal,1
370,Pantai Pok Tunggal,4
373,Pantai Pok Tunggal,2
376,Pantai Pok Tunggal,1
379,Pantai Pok Tunggal,5
384,Pantai Pok Tunggal,3
393,Pantai Pok Tunggal,5
395,Pantai Pok Tunggal,5
401,Pantai Pok Tunggal,5
405,Pantai Pok Tunggal,1
405,Pantai Pok Tunggal,4
406,Pantai Pok Tunggal,1
429,Pantai Pok Tunggal,1
435,Pantai Pok Tunggal,5
448,Pantai Pok Tunggal,2
448,Pantai Pok Tunggal,2
460,Pantai Pok Tunggal,5
466,Pantai Pok Tunggal,4
477,Pantai Pok Tunggal,4
489,Pantai Pok Tunggal,3
490,Pantai Pok Tunggal,2
502,Pantai Pok Tunggal,5
506,Pantai Pok Tunggal,3
522,Pantai Pok Tunggal,2
534,Pantai Pok Tunggal,5
542,Pantai Pok Tunggal,4
551,Pantai Pok Tunggal,2
556,Pantai Pok Tunggal,4
578,Pantai Pok Tunggal,5
588,Pantai Pok Tunggal,4
595,Pantai Pok Tunggal,2
602,Pantai Pok Tunggal,2
602,Pantai Pok Tunggal,2
621,Pantai Pok Tunggal,2
642,Pantai Pok Tunggal,5
647,Pantai Pok Tunggal,2
648,Pantai Pok Tunggal,4
650,Pantai Pok Tunggal,3
658,Pantai Pok Tunggal,2
662,Pantai Pok Tunggal,2
667,Pantai Pok Tunggal,1
681,Pantai Pok Tunggal,5
686,Pantai Pok Tunggal,4
687,Pantai Pok Tunggal,2
690,Pantai Pok Tunggal,2
711,Pantai Pok Tunggal,4
747,Pantai Pok Tunggal,1
749,Pantai Pok Tunggal,3
786,Pantai Pok Tunggal,1
789,Pantai Pok Tunggal,3
790,Pantai Pok Tunggal,2
791,Pantai Pok Tunggal,2
792,Pantai Pok Tunggal,2
802,Pantai Pok Tunggal,2
816,Pantai Pok Tunggal,1
817,Pantai Pok Tunggal,3
823,Pantai Pok Tunggal,2
866,Pantai Pok Tunggal,5
900,Pantai Pok Tunggal,3
913,Pantai Pok Tunggal,1
915,Pantai Pok Tunggal,4
915,Pantai Pok Tunggal,5
920,Pantai Pok Tunggal,3
926,Pantai Pok Tunggal,1
928,Pantai Pok Tunggal,3
929,Pantai Pok Tunggal,5
936,Pantai Pok Tunggal,4
980,Pantai Pok Tunggal,5
997,Pantai Pok Tunggal,4
998,Pantai Pok Tunggal,3
999,Pantai Pok Tunggal,5
15,Goa Jomblang,1
19,Goa Jomblang,2
19,Goa Jomblang,4
29,Goa Jomblang,4
55,Goa Jomblang,4
56,Goa Jomblang,1
58,Goa Jomblang,3
65,Goa Jomblang,5
104,Goa Jomblang,4
108,Goa Jomblang,4
119,Goa Jomblang,4
131,Goa Jomblang,3
131,Goa Jomblang,3
162,Goa Jomblang,1
170,Goa Jomblang,4
180,Goa Jomblang,4
180,Goa Jomblang,5
192,Goa Jomblang,2
199,Goa Jomblang,4
212,Goa Jomblang,4
219,Goa Jomblang,3
220,Goa Jomblang,1
229,Goa Jomblang,2
230,Goa Jomblang,5
230,Goa Jomblang,1
230,Goa Jomblang,5
251,Goa Jomblang,2
260,Goa Jomblang,2
268,Goa Jomblang,5
272,Goa Jomblang,3
275,Goa Jomblang,4
301,Goa Jomblang,4
308,Goa Jomblang,5
309,Goa Jomblang,4
331,Goa Jomblang,5
349,Goa Jomblang,4
351,Goa Jomblang,4
378,Goa Jomblang,2
386,Goa Jomblang,1
391,Goa Jomblang,2
397,Goa Jomblang,1
413,Goa Jomblang,1
426,Goa Jomblang,4
427,Goa Jomblang,3
427,Goa Jomblang,3
430,Goa Jomblang,5
435,Goa Jomblang,4
438,Goa Jomblang,4
442,Goa Jomblang,1
446,Goa Jomblang,1
448,Goa Jomblang,1
460,Goa Jomblang,2
463,Goa Jomblang,5
464,Goa Jomblang,4
478,Goa Jomblang,2
498,Goa Jomblang,5
498,Goa Jomblang,5
506,Goa Jomblang,4
558,Goa Jomblang,5
572,Goa Jomblang,2
576,Goa Jomblang,2
595,Goa Jomblang,2
606,Goa Jomblang,5
608,Goa Jomblang,2
616,Goa Jomblang,4
617,Goa Jomblang,1
632,Goa Jomblang,2
657,Goa Jomblang,2
658,Goa Jomblang,5
676,Goa Jomblang,2
682,Goa Jomblang,1
682,Goa Jomblang,1
699,Goa Jomblang,1
700,Goa Jomblang,1
710,Goa Jomblang,5
713,Goa Jomblang,5
716,Goa Jomblang,1
726,Goa Jomblang,3
729,Goa Jomblang,5
735,Goa Jomblang,5
743,Goa Jomblang,2
745,Goa Jomblang,1
749,Goa Jomblang,3
757,Goa Jomblang,4
763,Goa Jomblang,2
765,Goa Jomblang,4
767,Goa Jomblang,1
768,Goa Jomblang,5
774,Goa Jomblang,2
783,Goa Jomblang,3
784,Goa Jomblang,1
785,Goa Jomblang,2
787,Goa Jomblang,5
793,Goa Jomblang,4
795,Goa Jomblang,1
804,Goa Jomblang,3
831,Goa Jomblang,5
834,Goa Jomblang,5
844,Goa Jomblang,5
848,Goa Jomblang,1
860,Goa Jomblang,4
873,Goa Jomblang,5
880,Goa Jomblang,5
884,Goa Jomblang,2
885,Goa Jomblang,5
886,Goa Jomblang,4
901,Goa Jomblang,1
906,Goa Jomblang,2
907,Goa Jomblang,5
934,Goa Jomblang,1
975,Goa Jomblang,5
996,Goa Jomblang,3
997,Goa Jomblang,1
15,Pantai Watulawang,5
45,Pantai Watulawang,3
53,Pantai Watulawang,3
55,Pantai Watulawang,5
66,Pantai Watulawang,2
69,Pantai Watulawang,1
77,Pantai Watulawang,2
83,Pantai Watulawang,4
93,Pantai Watulawang,2
97,Pantai Watulawang,3
97,Pantai Watulawang,1
102,Pantai Watulawang,4
107,Pantai Watulawang,4
112,Pantai Watulawang,4
128,Pantai Watulawang,2
140,Pantai Watulawang,1
153,Pantai Watulawang,1
163,Pantai Watulawang,3
164,Pantai Watulawang,3
168,Pantai Watulawang,5
171,Pantai Watulawang,5
171,Pantai Watulawang,4
181,Pantai Watulawang,5
189,Pantai Watulawang,1
195,Pantai Watulawang,2
198,Pantai Watulawang,4
203,Pantai Watulawang,4
205,Pantai Watulawang,2
208,Pantai Watulawang,5
246,Pantai Watulawang,4
253,Pantai Watulawang,3
262,Pantai Watulawang,3
264,Pantai Watulawang,5
264,Pantai Watulawang,4
273,Pantai Watulawang,5
281,Pantai Watulawang,2
288,Pantai Watulawang,3
288,Pantai Watulawang,3
308,Pantai Watulawang,2
329,Pantai Watulawang,5
332,Pantai Watulawang,5
341,Pantai Watulawang,4
354,Pantai Watulawang,5
355,Pantai Watulawang,4
368,Pantai Watulawang,2
371,Pantai Watulawang,5
372,Pantai Watulawang,5
385,Pantai Watulawang,5
391,Pantai Watulawang,1
394,Pantai Watulawang,3
395,Pantai Watulawang,2
403,Pantai Watulawang,3
410,Pantai Watulawang,3
415,Pantai Watulawang,3
422,Pantai Watulawang,2
426,Pantai Watulawang,3
426,Pantai Watulawang,1
428,Pantai Watulawang,3
434,Pantai Watulawang,5
449,Pantai Watulawang,3
457,Pantai Watulawang,5
462,Pantai Watulawang,3
476,Pantai Watulawang,3
512,Pantai Watulawang,3
518,Pantai Watulawang,5
519,Pantai Watulawang,3
529,Pantai Watulawang,5
534,Pantai Watulawang,1
538,Pantai Watulawang,4
548,Pantai Watulawang,4
557,Pantai Watulawang,5
573,Pantai Watulawang,2
574,Pantai Watulawang,3
579,Pantai Watulawang,2
594,Pantai Watulawang,3
627,Pantai Watulawang,3
652,Pantai Watulawang,4
654,Pantai Watulawang,4
660,Pantai Watulawang,4
664,Pantai Watulawang,4
687,Pantai Watulawang,4
688,Pantai Watulawang,4
709,Pantai Watulawang,5
731,Pantai Watulawang,5
735,Pantai Watulawang,2
744,Pantai Watulawang,5
746,Pantai Watulawang,2
751,Pantai Watulawang,1
757,Pantai Watulawang,4
760,Pantai Watulawang,1
769,Pantai Watulawang,3
770,Pantai Watulawang,2
786,Pantai Watulawang,5
793,Pantai Watulawang,2
802,Pantai Watulawang,5
807,Pantai Watulawang,2
816,Pantai Watulawang,3
827,Pantai Watulawang,2
863,Pantai Watulawang,5
866,Pantai Watulawang,5
871,Pantai Watulawang,2
883,Pantai Watulawang,1
892,Pantai Watulawang,1
927,Pantai Watulawang,3
932,Pantai Watulawang,5
951,Pantai Watulawang,2
958,Pantai Watulawang,1
966,Pantai Watulawang,4
972,Pantai Watulawang,5
976,Pantai Watulawang,2
982,Pantai Watulawang,5
983,Pantai Watulawang,4
993,Pantai Watulawang,3
15,Central Museum of the Air Force Dirgantara Mandala,5
28,Central Museum of the Air Force Dirgantara Mandala,4
32,Central Museum of the Air Force Dirgantara Mandala,3
33,Central Museum of the Air Force Dirgantara Mandala,4
59,Central Museum of the Air Force Dirgantara Mandala,5
62,Central Museum of the Air Force Dirgantara Mandala,3
64,Central Museum of the Air Force Dirgantara Mandala,1
75,Central Museum of the Air Force Dirgantara Mandala,3
77,Central Museum of the Air Force Dirgantara Mandala,2
77,Central Museum of the Air Force Dirgantara Mandala,2
118,Central Museum of the Air Force Dirgantara Mandala,5
126,Central Museum of the Air Force Dirgantara Mandala,2
139,Central Museum of the Air Force Dirgantara Mandala,3
143,Central Museum of the Air Force Dirgantara Mandala,2
161,Central Museum of the Air Force Dirgantara Mandala,5
163,Central Museum of the Air Force Dirgantara Mandala,2
168,Central Museum of the Air Force Dirgantara Mandala,1
183,Central Museum of the Air Force Dirgantara Mandala,2
187,Central Museum of the Air Force Dirgantara Mandala,5
188,Central Museum of the Air Force Dirgantara Mandala,3
188,Central Museum of the Air Force Dirgantara Mandala,1
199,Central Museum of the Air Force Dirgantara Mandala,4
206,Central Museum of the Air Force Dirgantara Mandala,2
209,Central Museum of the Air Force Dirgantara Mandala,3
213,Central Museum of the Air Force Dirgantara Mandala,1
234,Central Museum of the Air Force Dirgantara Mandala,2
254,Central Museum of the Air Force Dirgantara Mandala,4
255,Central Museum of the Air Force Dirgantara Mandala,5
256,Central Museum of the Air Force Dirgantara Mandala,4
260,Central Museum of the Air Force Dirgantara Mandala,2
260,Central Museum of the Air Force Dirgantara Mandala,3
263,Central Museum of the Air Force Dirgantara Mandala,5
279,Central Museum of the Air Force Dirgantara Mandala,2
295,Central Museum of the Air Force Dirgantara Mandala,4
299,Central Museum of the Air Force Dirgantara Mandala,5
303,Central Museum of the Air Force Dirgantara Mandala,3
303,Central Museum of the Air Force Dirgantara Mandala,2
317,Central Museum of the Air Force Dirgantara Mandala,4
321,Central Museum of the Air Force Dirgantara Mandala,3
339,Central Museum of the Air Force Dirgantara Mandala,2
340,Central Museum of the Air Force Dirgantara Mandala,2
345,Central Museum of the Air Force Dirgantara Mandala,1
361,Central Museum of the Air Force Dirgantara Mandala,3
368,Central Museum of the Air Force Dirgantara Mandala,5
372,Central Museum of the Air Force Dirgantara Mandala,1
414,Central Museum of the Air Force Dirgantara Mandala,5
419,Central Museum of the Air Force Dirgantara Mandala,1
445,Central Museum of the Air Force Dirgantara Mandala,1
448,Central Museum of the Air Force Dirgantara Mandala,1
449,Central Museum of the Air Force Dirgantara Mandala,5
449,Central Museum of the Air Force Dirgantara Mandala,1
482,Central Museum of the Air Force Dirgantara Mandala,5
507,Central Museum of the Air Force Dirgantara Mandala,1
510,Central Museum of the Air Force Dirgantara Mandala,1
517,Central Museum of the Air Force Dirgantara Mandala,3
549,Central Museum of the Air Force Dirgantara Mandala,3
561,Central Museum of the Air Force Dirgantara Mandala,1
561,Central Museum of the Air Force Dirgantara Mandala,5
566,Central Museum of the Air Force Dirgantara Mandala,4
584,Central Museum of the Air Force Dirgantara Mandala,5
603,Central Museum of the Air Force Dirgantara Mandala,1
607,Central Museum of the Air Force Dirgantara Mandala,4
630,Central Museum of the Air Force Dirgantara Mandala,4
653,Central Museum of the Air Force Dirgantara Mandala,2
658,Central Museum of the Air Force Dirgantara Mandala,5
676,Central Museum of the Air Force Dirgantara Mandala,5
687,Central Museum of the Air Force Dirgantara Mandala,1
700,Central Museum of the Air Force Dirgantara Mandala,4
703,Central Museum of the Air Force Dirgantara Mandala,1
709,Central Museum of the Air Force Dirgantara Mandala,2
726,Central Museum of the Air Force Dirgantara Mandala,5
751,Central Museum of the Air Force Dirgantara Mandala,1
754,Central Museum of the Air Force Dirgantara Mandala,5
760,Central Museum of the Air Force Dirgantara Mandala,4
765,Central Museum of the Air Force Dirgantara Mandala,3
784,Central Museum of the Air Force Dirgantara Mandala,3
807,Central Museum of the Air Force Dirgantara Mandala,2
810,Central Museum of the Air Force Dirgantara Mandala,5
812,Central Museum of the Air Force Dirgantara Mandala,4
836,Central Museum of the Air Force Dirgantara Mandala,4
846,Central Museum of the Air Force Dirgantara Mandala,1
858,Central Museum of the Air Force Dirgantara Mandala,5
875,Central Museum of the Air Force Dirgantara Mandala,1
884,Central Museum of the Air Force Dirgantara Mandala,3
906,Central Museum of the Air Force Dirgantara Mandala,5
925,Central Museum of the Air Force Dirgantara Mandala,4
927,Central Museum of the Air Force Dirgantara Mandala,1
934,Central Museum of the Air Force Dirgantara Mandala,4
944,Central Museum of the Air Force Dirgantara Mandala,2
946,Central Museum of the Air Force Dirgantara Mandala,5
978,Central Museum of the Air Force Dirgantara Mandala,4
982,Central Museum of the Air Force Dirgantara Mandala,1
996,Central Museum of the Air Force Dirgantara Mandala,4
997,Central Museum of the Air Force Dirgantara Mandala,1
998,Central Museum of the Air Force Dirgantara Mandala,2
15,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
22,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
56,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
57,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
60,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
63,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
66,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
69,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
80,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
81,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
84,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
109,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
123,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
135,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
140,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
155,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
169,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
169,Kawasan Ekowisata Gunung Api Purba Nglanggeran,1
180,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
184,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
195,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
197,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
205,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
223,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
225,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
225,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
237,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
238,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
254,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
260,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
290,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
300,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
325,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
354,Kawasan Ekowisata Gunung Api Purba Nglanggeran,1
356,Kawasan Ekowisata Gunung Api Purba Nglanggeran,1
375,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
394,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
396,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
397,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
406,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
410,Kawasan Ekowisata Gunung Api Purba Nglanggeran,1
427,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
427,Kawasan Ekowisata Gunung Api Purba Nglanggeran,1
429,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
433,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
449,Kawasan Ekowisata Gunung Api Purba Nglanggeran,1
458,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
463,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
466,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
473,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
523,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
531,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
535,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
580,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
586,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
591,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
593,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
610,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
614,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
629,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
647,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
655,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
666,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
677,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
682,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
683,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
694,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
703,Kawasan Ekowisata Gunung Api Purba Nglanggeran,2
709,Kawasan Ekowisata Gunung Api Purba Nglanggeran,1
720,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
721,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
726,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
748,Kawasan Ekowisata Gunung Api Purba Nglanggeran,3
751,Kawasan Ekowisata Gunung Api Purba Nglanggeran,5
775,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
781,Kawasan Ekowisata Gunung Api Purba Nglanggeran,4
